"NoName","address","city","State","zipcode","AUTO_UNIQUE_ID_2019-12-02_dandi_ny2","Source","TimeTaken","UpdatedGeocoding","Version","ErrorMessage","TransactionId","naaccrQualCode","naaccrQualType","FeatureMatchingResultType","MatchedLocationType","RegionSizeUnits","InterpolationType","RegionSize","InterpolationSubType","FeatureMatchingGeographyType","MatchScore","FeatureMatchingHierarchy","TieHandlingStrategyType","FeatureMatchingResultTypeTieBreakingNotes","GeocodeQualityType","FeatureMatchingHierarchyNotes","FeatureMatchingResultTypeNotes","FeatureMatchingResultCount","Latitude","Longitude","MatchType"
"27432","1751 2nd Ave NYC","New York City","NY","",2152,"USCGeocoder",234.375,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7813525,-73.9494379,"Relaxed;Soundex"
"27447","1122 WASHINGTON AVE NYC","New York City","NY","",2153,"USCGeocoder",562.6339,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.8292,-73.9079,"Relaxed"
"27448","N E 53rd St NYC","New York City","NY","",2154,"USCGeocoder",78.0907,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"27451","3903 Broadway NYC","New York City","NY","",2155,"USCGeocoder",93.6833,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"27455","903 8th Ave NYC","New York City","NY","",2156,"USCGeocoder",218.6273,1,"4.1","","","03","StreetSegmentInterpolation","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1877.31316097546","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","2",40.6656762814923,-73.9791674026848,"Relaxed"
"27463","16 W 23rd St NYC","New York City","NY","",2157,"USCGeocoder",234.3501,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7417085,-73.9903791,"Relaxed;Soundex"
"27465","85 4th Ave NYC","New York City","NY","",2158,"USCGeocoder",687.759,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7315027,-73.9899648,"Relaxed;Soundex"
"27470","432 Park Ave NYC","New York City","NY","",2159,"USCGeocoder",171.6689,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.761149075632,-73.9714016410769,"Relaxed"
"27473","W South St NYC","New York City","NY","",2160,"USCGeocoder",31.1957,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"27492","49 W 36th St NYC","New York City","NY","",2161,"USCGeocoder",234.5095,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7507182,-73.9857258,"Relaxed;Soundex"
"27495","55 2nd Ave NYC","New York City","NY","",2162,"USCGeocoder",250.0089,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7258122,-73.9899209,"Relaxed;Soundex"
"27497","33-87 BROADWAY NYC","New York City","NY","",2163,"USCGeocoder",406.0482,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"27500","601 W 185th St NYC","New York City","NY","",2164,"USCGeocoder",312.5114,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.8519293,-73.9322288,"Relaxed;Soundex"
"27505","245 Mott St NYC","New York City","NY","",2165,"USCGeocoder",78.1439,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","4194.77952607127","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",40.7231449388529,-73.9949594522109,"Relaxed"
"27507","166 E 56th St NYC","New York City","NY","",2166,"USCGeocoder",546.8883,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.653027,-73.9248635,"Relaxed;Soundex"
"27510","163 E 116th St NYC","New York City","NY","",2167,"USCGeocoder",265.636,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7984872,-73.9408833,"Relaxed;Soundex"
"27519","N E 48th St NYC","New York City","NY","",2168,"USCGeocoder",15.6066,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"27523","60 Lafayette St NYC","New York City","NY","",2169,"USCGeocoder",562.5187,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","RoofTop","","","2",40.7164,-74.0026,"Relaxed"
"27528","19 E 31st St NYC","New York City","NY","",2170,"USCGeocoder",202.8735,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7460743,-73.9845981,"Relaxed;Soundex"
"27531","20 W 33rd St NYC","New York City","NY","",2171,"USCGeocoder",202.9498,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7482102,-73.9863496,"Relaxed;Soundex"
"27532","1359 1st Ave NYC","New York City","NY","",2172,"USCGeocoder",328.163,1,"4.1","","","03","StreetSegmentInterpolation","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","2043.68932312587","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","2",40.7685153856572,-73.9555913057648,"Relaxed"
"27537","505 W 148 STREET NYC","New York City","NY","",2173,"USCGeocoder",281.2648,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.8275094,-73.9467892,"Relaxed"
"27538","E 3rd Ave NYC","New York City","NY","",2174,"USCGeocoder",15.7289,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"27544","72 E 13th St NYC","New York City","NY","",2175,"USCGeocoder",265.6616,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7336473,-73.990445,"Relaxed;Soundex"
"27545","121 Mac Dougal St NYC","New York City","NY","",2176,"USCGeocoder",1109.4242,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","4",40.7303,-74.0004,"Relaxed"
"27554","4061 Broadway NYC","New York City","NY","",2177,"USCGeocoder",78.2644,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"27580","1279 1st Ave NYC","New York City","NY","",2178,"USCGeocoder",218.7584,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7658031,-73.9576857,"Relaxed;Soundex"
"27582","1261 Broadway NYC","New York City","NY","",2179,"USCGeocoder",77.6627,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"27587","270 Broadway NYC","New York City","NY","",2180,"USCGeocoder",78.1122,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"27590","38 W 26th St NYC","New York City","NY","",2181,"USCGeocoder",234.3341,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7443565,-73.9905982,"Relaxed;Soundex"
"27594","1356 Lexington Ave NYC","New York City","NY","",2182,"USCGeocoder",187.5411,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7819413,-73.953977,"Relaxed"
"27596","244 Madison Ave NYC","New York City","NY","",2183,"USCGeocoder",562.8693,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7502,-73.9814,"Relaxed"
"27597","643 10th Ave NYC","New York City","NY","",2184,"USCGeocoder",234.385,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7619069,-73.994032,"Relaxed;Soundex"
"27599","1430 Broadway NYC","New York City","NY","",2185,"USCGeocoder",78.138,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"27603","744 Madison Ave NYC","New York City","NY","",2186,"USCGeocoder",171.8111,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7671479789742,-73.9690061555437,"Relaxed"
"27629","144 E 40th St NYC","New York City","NY","",2187,"USCGeocoder",218.7382,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.6522394,-73.9402488,"Relaxed;Soundex"
"27636","355 Lexington Ave NYC","New York City","NY","",2188,"USCGeocoder",500.0166,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7503,-73.9767,"Relaxed"
"27641","630 E 14th St NYC","New York City","NY","",2189,"USCGeocoder",234.3916,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7287215,-73.9767309,"Relaxed;Soundex"
"27663","250 E 49th St NYC","New York City","NY","",2190,"USCGeocoder",203.1198,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7543193,-73.9694356,"Relaxed;Soundex"
"27665","37 1st Ave NYC","New York City","NY","",2191,"USCGeocoder",280.6263,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7241952,-73.9880101,"Relaxed;Soundex"
"27678","277 Park Ave South NYC","New York City","NY","",2192,"USCGeocoder",187.113,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7390200608206,-73.9869892050372,"Relaxed"
"27691","S W 125th St NYC","New York City","NY","",2193,"USCGeocoder",140.594,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"27714","13 Allen St NYC","New York City","NY","",2194,"USCGeocoder",515.6828,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.715,-73.9928,"Relaxed"
"27718","15 Essex St NYC","New York City","NY","",2195,"USCGeocoder",1062.3061,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","RoofTop","","","4",40.7152,-73.9901,"Relaxed"
"27719","181 Church St NYC","New York City","NY","",2196,"USCGeocoder",140.4302,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7156269734968,-74.0072018778905,"Relaxed"
"27720","E Front St NYC","New York City","NY","",2197,"USCGeocoder",31.0639,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"27724","754 10th Ave NYC","New York City","NY","",2198,"USCGeocoder",218.7287,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.765461,-73.9909982,"Relaxed;Soundex"
"27733","14 Washington Pl NYC","New York City","NY","",2199,"USCGeocoder",562.5143,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7296,-73.9951,"Relaxed"
"27755","335 W 51st St NYC","New York City","NY","",2200,"USCGeocoder",234.3633,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7636353,-73.9870748,"Relaxed;Soundex"
"27764","225 E 63rd St NYC","New York City","NY","",2201,"USCGeocoder",219.0861,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7636257,-73.9634339,"Relaxed;Soundex"
"27776","10 Barclay St NYC","New York City","NY","",2202,"USCGeocoder",546.85,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","RoofTop","","","2",40.7124,-74.0091,"Relaxed"
"27782","S Liberty St NYC","New York City","NY","",2203,"USCGeocoder",46.8973,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"27784","348 W 48th St NYC","New York City","NY","",2204,"USCGeocoder",218.7712,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7618104,-73.9890935,"Relaxed;Soundex"
"27798","146 W 130th St NYC","New York City","NY","",2205,"USCGeocoder",281.1128,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.8115226,-73.9448504,"Relaxed;Soundex"
"27799","260 W 52nd St NYC","New York City","NY","",2206,"USCGeocoder",203.1148,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7633132,-73.9849048,"Relaxed;Soundex"
"27813","E 3rd Ave NYC","New York City","NY","",2207,"USCGeocoder",15.6205,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"27816","225 E 58th St NYC","New York City","NY","",2208,"USCGeocoder",577.9463,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7604882,-73.9657406,"Relaxed;Soundex"
"27832","301 W 205th St NYC","New York City","NY","",2209,"USCGeocoder",249.9903,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","93.1952662721894","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.8741523,-73.8771924,"Relaxed;Soundex"
"27838","137 W 137th St NYC","New York City","NY","",2210,"USCGeocoder",281.2518,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.8162652,-73.9416982,"Relaxed;Soundex"
"27855","774 Broadway NYC","New York City","NY","",2211,"USCGeocoder",265.8697,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"27873","1526 1st Ave NYC","New York City","NY","",2212,"USCGeocoder",218.9383,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7727963,-73.9521334,"Relaxed;Soundex"
"27877","350 E 30th St NYC","New York City","NY","",2213,"USCGeocoder",218.8061,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7413178,-73.9757407,"Relaxed;Soundex"
"27892","1503 3rd Ave NYC","New York City","NY","",2214,"USCGeocoder",187.6903,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7779014,-73.9544298,"Relaxed;Soundex"
"27896","101 Avenue D NYC","New York City","NY","",2215,"USCGeocoder",203.7386,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"27903","201 E 56th St NYC","New York City","NY","",2216,"USCGeocoder",203.1417,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7595291,-73.9676401,"Relaxed;Soundex"
"27912","N Vesey St NYC","New York City","NY","",2217,"USCGeocoder",62.427,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"27913","240 W 52nd St NYC","New York City","NY","",2218,"USCGeocoder",328.102,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7630013,-73.9841624,"Relaxed;Soundex"
"27931","205 W 39th St NYC","New York City","NY","",2219,"USCGeocoder",203.2841,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7545101,-73.9889582,"Relaxed;Soundex"
"27934","2166 3RD AVENUE NYC","New York City","NY","",2220,"USCGeocoder",203.145,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.799518,-73.9390917,"Relaxed;Soundex"
"27937","270 Columbus Ave NYC","New York City","NY","",2221,"USCGeocoder",531.236,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.778,-73.9786,"Relaxed"
"27940","409 3rd Ave NYC","New York City","NY","",2222,"USCGeocoder",218.7984,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.742362,-73.9803674,"Relaxed;Soundex"
"27950","30 Grand St NYC","New York City","NY","",2223,"USCGeocoder",234.2232,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","RoofTop","","","1",40.716,-73.9659,"Relaxed"
"27951","29 W 26th St NYC","New York City","NY","",2224,"USCGeocoder",250.198,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7443326,-73.9900578,"Relaxed;Soundex"
"27956","20 Pine St NYC","New York City","NY","",2225,"USCGeocoder",1077.8343,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","4",40.7076,-74.0099,"Relaxed"
"27966","45 Wadsworth Ave NYC","New York City","NY","",2226,"USCGeocoder",203.2169,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.8461819685557,-73.9373948373936,"Relaxed"
